@relation clean_lk_0905_0-5

@attribute Champ1WR numeric
@attribute Champ2WR numeric
@attribute Champ3WR numeric
@attribute Champ4WR numeric
@attribute Champ5WR numeric
@attribute Champ6WR numeric
@attribute Champ7WR numeric
@attribute Champ8WR numeric
@attribute Champ9WR numeric
@attribute Champ10WR numeric
@attribute PlayerChamp1WR numeric
@attribute PlayerChamp2WR numeric
@attribute PlayerChamp3WR numeric
@attribute PlayerChamp4WR numeric
@attribute PlayerChamp5WR numeric
@attribute PlayerChamp6WR numeric
@attribute PlayerChamp7WR numeric
@attribute PlayerChamp8WR numeric
@attribute PlayerChamp9WR numeric
@attribute PlayerChamp10WR numeric
@attribute Player1ChampTimes numeric
@attribute Player2ChampTimes numeric
@attribute Player3ChampTimes numeric
@attribute Player4ChampTimes numeric
@attribute Player5ChampTimes numeric
@attribute Player6ChampTimes numeric
@attribute Player7ChampTimes numeric
@attribute Player8ChampTimes numeric
@attribute Player9ChampTimes numeric
@attribute Player10ChampTimes numeric
@attribute Player1Ranking numeric
@attribute Player2Ranking numeric
@attribute Player3Ranking numeric
@attribute Player4Ranking numeric
@attribute Player5Ranking numeric
@attribute Player6Ranking numeric
@attribute Player7Ranking numeric
@attribute Player8Ranking numeric
@attribute Player9Ranking numeric
@attribute Player10Ranking numeric
@attribute Winner {Team1,Team2}

@data
0.489224,0.451178,0.524432,0.496176,0.498311,0.491436,0.500455,0.458762,0.504341,0.499179,0.578947,0.444444,0.604167,0.6,0.52,0.473684,0.579125,0.6,0.573643,0.526786,19,9,96,235,50,38,297,20,129,112,41,29,35,35,35,35,41,35,35,29,Team2
0.517475,0.505888,0.528813,0.529738,0.497346,0.498311,0.507339,0.489855,0.489224,0.500455,0.625,0.59375,0.780488,0.534483,0.744186,0.4375,0.596939,0.541176,0.555556,0.5,8,160,41,232,43,16,392,255,9,10,35,35,41,41,41,41,35,35,41,41,Team1
0.498311,0.500215,0.482865,0.500455,0.488523,0.55101,0.505888,0.517475,0.497346,0.514608,0.66,0.623188,0.666667,0.5,0.4,0.647059,0.59375,0.489796,0.702128,0.563025,50,69,3,10,5,17,160,49,141,119,41,35,35,41,41,35,35,41,35,41,Team2
0.510877,0.497346,0.499544,0.534171,0.500215,0.466737,0.488523,0.489855,0.517475,0.494553,0.5,0.571429,0.25,0.75,0.59322,0.589744,0.577586,0.451613,0.489796,0.609375,10,7,12,12,118,78,116,31,49,64,35,35,41,41,41,41,35,35,41,35,Team1
0.489855,0.489224,0.508782,0.504341,0.502407,0.500455,0.513564,0.482437,0.498311,0.451178,0.557692,0.4,0.59375,0.48,0.605634,0.579125,0.4,0.653846,0.5,0.333333,52,10,32,25,71,297,10,78,2,9,35,41,41,35,41,41,41,35,35,41,Team2
0.498311,0.478395,0.504341,0.451178,0.459141,0.495307,0.482558,0.482437,0.499544,0.508079,0.454545,0.616667,0.563758,0.285714,0.428571,0.75,0.521739,0.5,0.555556,0.368421,33,60,149,7,7,44,46,8,9,57,41,35,35,41,41,41,35,35,35,41,Team2
0.508782,0.504341,0.512546,0.52161,0.529738,0.514608,0.519313,0.519489,0.488523,0.501402,0.285714,0.625,0.642857,0,0.534483,0.636364,0.818182,0.444444,0.4,0.625,7,8,70,2,232,11,11,36,5,32,35,35,35,35,41,41,41,35,35,41,Team2
0.488523,0.490155,0.512546,0.482865,0.498311,0.466737,0.496176,0.472718,0.458762,0.497608,0,0.395833,0.642857,0.333333,0.652778,0.589744,0.6,0.608108,0.5,0.75,1,48,70,12,72,78,235,74,8,4,35,41,35,35,29,41,35,35,35,35,Team2
0.482437,0.512546,0.508782,0.496176,0.489855,0.497346,0.534171,0.491774,0.529738,0.501423,0.52381,0.642857,0.5875,0.6,0.516667,0.558442,0.47619,0.617347,0.52459,0.505882,21,70,80,235,120,77,63,196,61,85,35,35,29,35,35,27,41,35,35,29,Team1
0.524432,0.482437,0.504341,0.529738,0.501423,0.51141,0.491491,0.534171,0.486561,0.493698,0.604167,0.615385,0.423077,0.5,0.607143,0.633333,0.579399,0.47619,1,0.588235,96,26,26,8,28,120,233,63,6,17,35,35,35,35,35,35,35,41,35,35,Team2
0.545204,0.501423,0.464029,0.494553,0.488523,0.534171,0.489855,0.505888,0.501788,0.517475,0,0.5,0,0.590909,0.46875,0.47619,0.833333,0.538462,0.57265,0.489796,1,184,2,22,32,63,6,13,117,49,41,41,41,41,41,41,41,41,41,41,Team2
0.489224,0.507339,0.470806,0.529738,0.508782,0.499544,0.49935,0.534171,0.501788,0.508327,0.347826,0.533742,0.428571,0.534483,0.522727,0.333333,0.666667,0.625,0.608696,0.541667,23,163,7,232,88,12,6,8,23,24,35,35,41,41,41,41,41,35,35,35,Team2
0.489855,0.488523,0.510877,0.500455,0.508782,0.49935,0.507339,0.482437,0.517475,0.524432,0.625,0.550459,0.47191,0.579125,0.520548,0.571429,0.447368,0.570175,0.489796,0.833333,8,109,89,297,73,7,38,114,49,6,35,41,35,41,41,41,35,41,41,41,Team2
0.503686,0.508782,0.504341,0.489224,0.501402,0.507339,0.491774,0.500455,0.458762,0.505284,0.628788,0.375,0.557377,0.531646,0.557692,0.4375,0.617347,0.579125,0.636364,0.631579,132,32,61,79,156,16,196,297,55,19,35,35,35,41,41,28,35,41,41,41,Team2
0.493698,0.507339,0.51141,0.49711,0.500455,0.508782,0.503818,0.497346,0.528162,0.490155,0.555556,0.5625,0.595588,0.37037,0.579125,0.594595,0.571429,0.589189,0.509434,0.59375,18,160,136,27,297,37,77,370,53,32,41,41,35,29,41,41,35,41,35,35,Team1
0.504341,0.508782,0.487073,0.469513,0.466737,0.478395,0.529738,0.497346,0.499544,0.482437,0.5,0.568627,0.37037,0.592593,0.558824,0.567568,0.565445,0.632911,0.727273,0.553571,10,51,27,243,34,37,191,79,22,168,35,41,41,41,41,35,35,41,41,41,Team2
0.508782,0.489855,0.504341,0.490155,0.482865,0.500455,0.496717,0.494553,0.499544,0.451178,0.568627,0.6,0.605263,0.722222,0.571429,0.666667,0.54417,0.333333,0.333333,0.478261,51,45,76,18,14,63,283,9,12,23,41,41,35,35,35,35,35,41,41,41,Team1
0.504341,0.495307,0.508782,0.451178,0.514608,0.458762,0.502407,0.519313,0.472718,0.501788,0.605263,0.833333,0.592593,0.478261,0.6,0.666667,0.605634,0.555556,0.582375,0.5,76,6,54,23,5,36,71,18,261,10,35,35,35,41,41,35,41,41,35,35,Team1
0.494553,0.497346,0.529738,0.499544,0.482437,0.511477,0.451178,0.482558,0.508782,0.507339,0.666667,0.535714,0.545455,0.7,0.653846,0.333333,0.439394,0.560976,0.375,0.584416,18,28,44,10,78,3,66,41,8,77,41,35,41,35,35,41,41,35,41,41,Team1
0.501788,0.508782,0.489855,0.513992,0.497171,0.482437,0.516294,0.534171,0.451178,0.458762,0.439024,0.555556,0.539683,0.571429,0.649123,0.553571,0.4,0.6,0.439394,0.333333,41,18,252,7,57,168,15,10,66,6,35,35,41,41,41,41,41,35,41,29,Team1
0.46727,0.482437,0.500215,0.489855,0.501423,0.517475,0.491436,0.488523,0.490155,0.500345,0.695652,0.553571,0.59322,0.553571,0.571429,0.25,0.571429,0.46875,0.5,0.542857,23,168,118,56,84,12,28,32,20,35,41,41,41,35,35,41,41,41,41,41,Team1
0.499544,0.52161,0.496717,0.482437,0.49935,0.485893,0.503686,0.482865,0.512857,0.504341,0.727273,0.545455,0.54417,0.553571,0.583333,0.5,0.582418,0,0.4,0.572327,22,22,283,168,12,2,364,2,35,159,41,35,35,41,35,41,41,41,35,41,Team1
0.501788,0.489224,0.482437,0.517475,0.500215,0.493698,0.504341,0.500345,0.490155,0.49935,0.774194,0.567568,0.553571,0.833333,0.603448,0.684211,0.571429,0.25,0.411765,0.571429,31,37,168,6,58,38,217,4,51,7,41,41,41,35,35,41,41,35,35,41,Team1
0.489855,0.497346,0.512191,0.458762,0.482558,0.508782,0.482437,0.489224,0.519313,0.424597,0.583333,0.744186,0.515152,0.447368,0.285714,0.375,0.570175,0.538462,0.652174,0.495495,12,43,33,76,7,24,114,26,23,111,35,41,35,41,35,35,41,35,35,41,Team2
0.482865,0.519694,0.499544,0.482437,0.451178,0.489224,0.513564,0.458762,0.489855,0.483559,0.333333,0.625,0.294118,0.553571,0.439394,0.75,0.4,0.466667,0.6,0.407407,9,48,17,168,66,8,10,15,45,27,35,35,41,41,41,41,41,41,41,41,Team1
0.508782,0.482865,0.528162,0.517475,0.504341,0.521326,0.494553,0.498311,0.492959,0.529738,0.466667,0,0.454545,0.6,0.727273,0.624549,0.666667,0.634615,0.714286,0.333333,15,1,11,35,22,277,18,52,7,3,41,25,35,35,28,35,41,29,35,29,Team2
0.49935,0.482437,0.458762,0.482558,0.478395,0.513564,0.497608,0.490155,0.508079,0.517475,0.714286,0.553571,0.466667,0.62963,0.62069,0,0.692308,0.588571,0.567766,0.6,7,168,15,27,29,1,13,175,273,25,35,41,41,41,35,41,35,29,35,35,Team1
0.494597,0.510877,0.508782,0.502407,0.508327,0.517475,0.500345,0.505284,0.491774,0.507339,0.606061,0.2,0.621622,0.605634,0.541667,0.612903,0.542857,0.764706,0,0.521739,198,5,37,71,24,155,35,17,2,23,41,25,41,41,35,41,41,35,41,35,Team1
0.504341,0.489855,0.444348,0.482437,0.500345,0.528813,0.505888,0.451178,0.499544,0.501788,0.481132,0.564103,0.578947,0.555556,0.542857,0.416667,0.555556,0,0.333333,0.416667,106,39,57,9,35,12,27,1,6,36,41,35,35,41,41,41,41,41,41,35,Team1
0.424597,0.498311,0.532981,0.502407,0.507339,0.510877,0.501423,0.504341,0.500345,0.489855,0.495495,0.571429,0,0.368421,0.596939,0.6,0.508772,0.666667,0.542857,0.564103,111,7,1,38,392,5,57,117,35,39,41,35,35,41,35,41,35,41,41,35,Team2
0.51141,0.504341,0.493698,0.500355,0.482558,0.511477,0.529153,0.528162,0.52161,0.501788,0.588235,0.563758,0.75,0.428571,0.285714,0.551495,0.591731,0.565789,0.5,0.576271,34,149,4,21,7,301,387,76,4,59,35,35,35,35,35,29,35,29,41,29,Team1
0.488523,0.482437,0.498311,0.529738,0.534171,0.51141,0.507339,0.516294,0.500355,0.500455,0.550459,0.583333,0.538462,0.563506,0.566434,0.6,0.428571,0.561644,0.677419,0.470588,109,60,13,559,143,20,7,146,31,17,41,41,41,35,29,41,41,35,35,35,Team1
0.521691,0.513564,0.534171,0.488523,0.519313,0.482865,0.520383,0.497171,0.466341,0.503818,0.4,0,0.615385,0.333333,0.142857,0.444444,0.62037,1,0.384615,0.547619,5,3,26,3,7,9,108,4,13,42,35,35,41,41,41,41,35,41,41,35,Team2
0.504341,0.500345,0.497171,0.497608,0.489224,0.52161,0.495307,0.498311,0.488523,0.451178,0.584615,0.526316,1,0.5,0.4,0.424242,0.653846,0.477273,0.333333,0.574468,65,19,4,6,10,33,26,44,3,47,35,41,41,35,41,35,35,35,41,41,Team1
0.488523,0.500345,0.451178,0.499544,0.504341,0.520383,0.482558,0.517475,0.489855,0.470806,0,0.333333,0,0.611111,0.555556,0.529412,0.56338,0.425532,0.589744,0.636364,1,6,1,36,72,17,71,47,78,11,35,41,41,35,35,35,35,41,35,41,Team2
0.495307,0.497608,0.501402,0.497346,0.52161,0.489855,0.517475,0.512191,0.48728,0.503818,0.5,0.625,0.578947,0.540541,0.5,0.538462,0.489796,0.65,0.516129,0.535714,32,8,38,222,4,182,49,20,93,140,41,35,35,35,41,35,41,41,35,41,Team2
0.508782,0.501788,0.46727,0.464029,0.499544,0.494553,0.501423,0.451178,0.567365,0.516294,0.493827,0,0.333333,0,0.484848,0.416667,0.555556,0.574468,0.8,0.60177,81,3,6,1,33,12,9,47,5,226,35,35,35,41,35,35,35,41,35,35,Team2
0.488523,0.503818,0.51141,0.516294,0.508782,0.42592,0.490155,0.517475,0.489855,0.502407,0.546875,0.560976,0.553922,0.60177,0.625,0.532646,0,0.541667,0,0.285714,64,41,816,226,16,582,1,48,1,7,41,35,41,35,41,35,41,35,35,35,Team1
0.52161,0.498311,0.503686,0.497346,0.505284,0.493698,0.500355,0.504341,0.502407,0.489855,0.576923,0.590909,0.728972,0.702128,0.571429,0.695652,0.52,0.375,0.652174,0.538462,26,22,107,141,84,23,25,16,46,182,41,41,41,35,41,41,41,41,41,35,Team1
0.504341,0.498311,0.49711,0.55708,0.489855,0.516294,0.458762,0.501788,0.512546,0.500345,0.633333,0.285714,0.625,0.649123,0.539683,0.60177,0.5,0.625,1,0.516129,60,7,8,57,252,226,22,8,2,62,41,35,41,41,41,35,35,41,35,35,Team2
0.520383,0.493698,0.498311,0.500215,0.500345,0.507339,0.508782,0.503818,0.49935,0.494553,0.590909,0.695652,0.66,0.623188,0.516129,0.729167,0.678571,0.535714,0.446429,0.333333,22,23,50,69,62,48,28,140,56,3,41,41,41,35,35,41,35,41,41,41,Team1
0.510877,0.488523,0.510211,0.529738,0.459141,0.517475,0.508327,0.494553,0.504341,0.515663,0.47191,0.666667,0.592593,0.492537,0.6,0.565217,0.826087,0.590909,0.555556,0.5,89,18,27,67,30,69,23,22,72,4,35,35,35,41,35,41,41,41,35,35,Team2
0.490155,0.501402,0.424597,0.489855,0.458762,0.508782,0.502407,0.519313,0.482437,0.501788,0.529412,0.557692,0.617391,0.62069,0.46,0.581818,0.552795,0.666667,0.72,0.8,51,156,115,29,50,55,161,6,100,5,35,41,35,41,41,35,35,35,41,41,Team2
0.495307,0.517475,0.50543,0.529738,0.483625,0.52161,0.529153,0.504341,0.49935,0.490155,0.5,0.578378,0.692308,0.6,0.601156,0.466667,0.690722,0.603175,0.571429,0.714286,32,185,39,20,173,15,194,126,7,14,41,35,35,41,41,41,41,41,41,35,Team1
0.466737,0.488523,0.458762,0.484698,0.49935,0.528813,0.448419,0.497346,0.529738,0.508782,0.540541,0.409091,0.514286,0,0.666667,0.780488,0.5,0.589189,0.545455,0.5,37,22,35,1,3,41,2,370,33,2,35,41,35,41,35,41,35,41,41,35,Team2
0.513564,0.500345,0.465062,0.517475,0.504341,0.482437,0.508782,0.488523,0.483559,0.451178,0.666667,0.4,0.681818,0.521739,0.52439,0.571429,0.59375,0.618644,0.333333,0.439394,9,10,44,23,82,63,32,118,6,66,41,35,41,35,35,41,41,41,35,41,Team1
0.504341,0.499544,0.514608,0.490155,0.451178,0.464029,0.489224,0.498311,0.503818,0.488523,0.5,0.627907,0.563025,0.73913,0.574468,0.666667,0.583333,0.4,0.580645,0.625,2,43,119,23,47,6,36,20,31,56,35,35,41,41,41,41,35,35,41,35,Team1
0.488523,0.517475,0.483625,0.528162,0.500455,0.534171,0.465062,0.498311,0.501788,0.519313,0.625,0.666667,0.5,0.5,0.52,0.47619,0.681818,0.607143,0.444444,0.555556,56,3,30,46,50,63,44,28,27,18,35,35,41,41,41,41,41,41,35,41,Team1
0.534171,0.528813,0.51141,0.501788,0.498311,0.494553,0.513564,0.510211,0.529738,0.503818,0.478261,0.64,0.5,0.54902,0.521739,1,1,0.5,0.561538,0.4,46,25,26,102,23,2,1,42,130,5,41,41,35,35,35,41,41,41,41,35,Team2
0.508782,0.494553,0.511477,0.489855,0.488523,0.493698,0.46727,0.503818,0.504341,0.517475,0.592593,0.666667,0.570093,0.666667,0.458333,0.454545,0.1,0.6,0.322581,0.590909,54,24,535,6,24,11,10,10,31,242,41,41,35,35,35,41,35,35,41,41,Team2
0.430211,0.493698,0.508782,0.464029,0.529738,0.494597,0.470806,0.519313,0.567365,0.458762,0.533333,0.5,0.553191,0.5,0.534483,0.5,0.609375,0.606061,0.7,0.451613,15,18,47,2,232,82,64,231,20,31,35,35,41,41,41,41,41,41,41,41,Team2
0.529738,0.464029,0.503686,0.517475,0.489224,0.508079,0.470806,0.515663,0.501423,0.488523,0.534483,0.5,0.728972,0.5,0.555556,0.570175,0.503876,0.490741,0.333333,0.52,232,2,107,8,18,114,129,108,3,100,41,41,41,35,41,41,41,41,41,41,Team1
0.501788,0.465062,0.451178,0.518457,0.52161,0.512191,0.488523,0.483625,0.528162,0.499544,0.6,0.681818,0,0.461538,0,0.548387,0.382353,0.5,0.714286,0.666667,25,44,2,13,1,31,34,2,7,15,28,41,28,35,29,35,29,35,35,35,Team2
0.489224,0.501402,0.458762,0.489855,0.502407,0.497736,0.499544,0.534171,0.42592,0.498311,0.528571,0.53125,0.611111,0.641026,0.576923,0.222222,0.294118,0.5,0.285714,0.416667,70,32,126,39,26,9,17,18,7,24,41,35,41,41,41,41,41,35,41,35,Team1
0.497346,0.505284,0.505888,0.517475,0.534171,0.499544,0.504375,0.488523,0.529738,0.494553,0.589189,0.578947,0.764706,0.597826,1,0.25,0,0.454545,0.642857,0.666667,370,57,17,92,3,4,1,11,42,24,41,41,41,41,41,41,41,41,35,41,Team1
0.497346,0.458762,0.494553,0.487073,0.512191,0.451178,0.499544,0.501788,0.482865,0.466737,0.589189,0.428571,0.666667,0.6,0.5,0.439394,0.25,0.6,0,0.59375,370,42,24,20,60,66,4,15,1,64,41,35,41,41,41,41,41,35,41,35,Team1
0.529738,0.458762,0.503686,0.504341,0.472718,0.534171,0.490155,0.489855,0.489224,0.508782,0.534483,0.470588,0.580508,0.57732,0.5,0.547619,0.73913,0.539683,0.615385,0.357143,232,68,236,97,4,42,23,252,13,14,41,35,41,41,41,35,41,41,41,29,Team2
0.458762,0.466341,0.489855,0.504341,0.494553,0.488523,0.509036,0.495307,0.499179,0.499544,0.540541,0.643836,0.539683,0.621212,1,0.388889,0.731092,0.5,0.454545,0.333333,74,73,252,132,2,18,119,32,55,6,41,35,41,41,41,41,41,41,41,29,Team1
0.50543,0.483625,0.515663,0.465062,0.488523,0.532981,0.499544,0.497346,0.482437,0.459141,0.692308,0.630435,0.454545,0.681818,0.535211,0.595238,0.52,0.532468,0.5,0.530086,39,92,44,44,71,42,25,154,6,349,35,29,35,41,35,29,35,35,35,41,Team1
0.482558,0.507339,0.500355,0.489855,0.529153,0.504341,0.501423,0.529738,0.470806,0.482865,0.521739,0.596939,1,0.55102,0.690722,0.636364,0.560606,0.571429,0.609375,0.333333,46,392,2,49,194,143,66,7,64,12,35,35,35,35,41,35,41,35,41,29,Team1
0.520383,0.49935,0.534171,0.493698,0.508782,0.504341,0.498311,0.47493,0.494553,0.52161,0.5,0.421053,0.428571,0.454545,0.62,0.744444,0.564103,0.777778,0.333333,1,34,19,21,11,50,90,39,9,9,1,35,35,41,41,41,41,41,41,41,35,Team2
0.503686,0.504341,0.489855,0.529153,0.482558,0.508079,0.510877,0.529738,0.489224,0.517475,0.548387,0.571429,0.55102,0.690722,0.333333,0.571429,0.55,0.556989,0.615385,0.526316,31,217,49,194,3,35,20,465,13,19,35,41,35,41,41,35,41,35,41,41,Team1
0.49935,0.458762,0.509036,0.512191,0.504341,0.503686,0.497346,0.499179,0.490155,0.508782,1,0.475,0.639535,0.416667,0.576271,0.728972,0.702128,0.363636,0.73913,0.5,1,80,172,24,59,107,141,11,23,6,29,41,41,35,35,41,35,35,41,35,Team1
0.515663,0.508782,0.504341,0.482437,0.466737,0.508079,0.465062,0.444348,0.529738,0.495307,0.531915,0.522727,0.45614,0.72,0.380952,0.512195,0.681818,0.596639,0.421053,0.619048,47,88,57,100,21,41,44,119,57,42,35,41,35,41,41,29,41,35,41,41,Team2
0.49935,0.504375,0.503686,0.567365,0.517475,0.507339,0.508079,0.507233,0.491436,0.498311,0.571429,1,0.4,0.580645,0.655738,0.521739,0.588235,0.609865,0.571429,0.4,7,2,5,93,61,23,17,223,28,20,41,41,41,41,41,41,41,41,41,35,Team1
0.517475,0.508079,0.504341,0.4664,0.497608,0.482865,0.508782,0.497346,0.55708,0.507233,0.612903,0.588235,0.621212,1,0.544304,0.5,0.5,0.589189,0.649123,0.609865,155,17,132,2,79,12,2,370,57,223,41,41,41,35,41,41,35,41,41,41,Team1
0.482558,0.504341,0.505284,0.511477,0.512857,0.482865,0.482437,0.517475,0.503818,0.513564,0.62963,0.680851,0.578947,0.333333,0.666667,0,0.666667,0.612903,0.580645,0.333333,27,47,57,3,21,2,15,155,31,3,41,41,41,35,35,41,41,41,41,41,Team1
0.534171,0.482437,0.451178,0.504341,0.508782,0.513564,0.483625,0.49935,0.500355,0.489224,0.428571,0.567568,0,0.615385,0.523077,1,0.625,0.714286,0.764706,0.660377,21,37,1,195,65,1,8,14,17,53,35,41,35,41,35,35,41,41,35,41,Team2
0.494553,0.488523,0.519313,0.508782,0.516294,0.529738,0.497171,0.497346,0.503818,0.482437,0,0.125,0.606061,0.529412,0.555556,0.550562,0.6,0.589189,0.818182,0.567568,1,8,231,34,603,89,5,370,55,37,41,35,41,41,35,35,35,41,41,41,Team2
0.489855,0.482865,0.503818,0.507339,0.499544,0.529738,0.513992,0.483625,0.504341,0.510211,0,0.444444,0,0.579365,0.428571,0.617647,0.461538,0.5,0.48,1,1,9,5,126,7,34,13,30,25,3,41,41,35,41,35,41,35,41,35,41,Team2
0.500455,0.507339,0.501402,0.515663,0.478395,0.494553,0.503818,0.451178,0.488523,0.482437,0.5,0.579365,0.709677,0.588957,0.166667,0.428571,0.65,0.2,0.538462,0.571429,2,126,31,163,6,14,20,5,91,63,35,41,35,41,29,29,41,35,41,41,Team2
0.451178,0.501423,0.567365,0.478395,0.503686,0.504375,0.520383,0.504084,0.500455,0.508782,0.666667,1,0.538462,0.411765,0.47619,0.4,0.636364,0.333333,0.72973,0.56,12,1,13,17,21,5,33,3,37,50,35,29,35,29,29,35,35,23,41,35,Team1
0.510211,0.504341,0.478395,0.519313,0.482437,0.514608,0.489224,0.505284,0.501788,0.508782,1,0.504065,0.517442,0.75,0.622222,0.555556,0.62069,0.5,0.605263,0.633803,3,123,172,4,45,18,29,2,38,71,41,35,41,29,41,35,41,35,35,41,Team1
0.52161,0.508782,0.493698,0.497608,0.504341,0.46727,0.489224,0.529738,0.517475,0.500455,0.636364,0.590909,0.54,0.625,0.504065,0.583333,0.583333,0.543046,0.615385,0.72973,11,22,50,8,123,12,12,151,91,37,29,35,41,35,35,35,29,35,35,41,Team2
0.503818,0.482865,0.504341,0.515663,0.498311,0.482437,0.501221,0.469513,0.458762,0.500455,0.65,0.642857,0.571429,0.589744,0.578947,0.571429,0.818182,0.4,0.452381,0.579125,20,14,14,39,19,63,11,10,42,297,41,41,41,35,41,41,41,35,41,41,Team2
0.529738,0.483625,0.482558,0.520383,0.517475,0.489224,0.519739,0.499544,0.500455,0.451178,0.533333,0.5,0.62963,0.681818,0.47619,0.75,0.5,1,0.644068,0.857143,45,30,27,22,21,8,6,7,59,7,41,41,41,28,28,35,41,35,35,35,Team2
0.482437,0.510211,0.482558,0.49935,0.495307,0.488523,0.515663,0.500455,0.490155,0.508079,0.570175,1,0.52,0.5,0.75,0.4,0.588957,0.375,0.428571,0.607595,114,3,25,8,44,10,163,16,21,79,41,41,41,41,41,35,41,35,41,41,Team1
0.505284,0.424597,0.517475,0.482437,0.501788,0.498311,0.500215,0.509036,0.497346,0.513992,0.411765,0.660377,0.578378,0.598802,0.722222,0.75,0.5,0.595238,0.5,0.4,17,53,185,167,18,32,60,42,20,5,28,41,35,41,41,41,41,35,29,35,Team2
0.517475,0.488523,0.424597,0.489224,0.489855,0.515663,0.502407,0.508782,0.504341,0.511477,0.467153,0.52,0.714286,0.5,0.517241,0.459075,0.470588,0.375,0.592308,0.227273,137,100,7,10,87,281,17,32,130,22,35,41,41,35,28,28,41,35,35,35,Team1
0.501788,0.482437,0.489855,0.471665,0.500455,0.493698,0.517475,0.508079,0.491436,0.504341,0.483871,0.583333,0.618182,0.532787,0.72973,0.695652,0.467153,0.333333,0.551724,0.533333,62,24,55,122,37,23,137,3,58,75,35,41,35,41,41,41,35,41,35,41,Team1
0.458762,0.488523,0.478395,0.500215,0.500345,0.482437,0.507339,0.424597,0.501221,0.471665,0.548611,0.47619,0.714286,0.5,0.333333,0.72,0,0.660377,0.722222,0.441176,144,84,21,6,21,100,4,53,18,34,35,41,41,41,29,41,41,41,35,35,Team1
0.500345,0.488523,0.451178,0.494553,0.508782,0.501402,0.504341,0.502407,0.529738,0.478395,0.542857,0.62,0.574468,0.769231,0.677419,0.625,0.680851,0.6,0.556989,0.235294,35,100,47,13,31,32,47,15,465,17,41,41,41,41,35,41,41,41,35,41,Team1
0.517475,0.46727,0.529738,0.500345,0.507339,0.482437,0.514608,0.501423,0.500215,0.504341,0.425532,0.25,0.561538,0.542857,0.584416,0.516129,0.59375,0.8,0.571429,0.621212,47,4,130,35,77,31,256,10,14,132,41,35,41,41,41,41,35,41,41,41,Team2
0.484698,0.529738,0.488523,0.482437,0.458762,0.509036,0.505284,0.489855,0.520383,0.508782,0.5,0.555556,0.47619,0.516129,0.5,0.639535,0.764706,0.539683,0.62037,0.594595,2,81,84,31,2,172,17,252,108,37,41,35,41,41,41,41,35,41,35,41,Team2
0.534171,0.508782,0.504341,0.517475,0.529738,0.488523,0.499544,0.52161,0.464029,0.478395,0.6,0.544643,0.5,0.467153,0.560606,0.4,0.6,0.666667,0.666667,0.571429,5,112,16,137,66,5,15,24,6,56,41,41,41,35,41,41,35,41,41,41,Team2
0.482865,0.489855,0.499544,0.488523,0.503818,0.500455,0.448419,0.529738,0.517475,0.495307,0.704545,0.6,0.611111,0.636364,0.517241,0.578947,0,0,0.526316,0.8125,44,45,36,44,29,38,1,2,19,16,41,41,35,35,41,41,41,41,41,41,Team1
0.482558,0.517475,0.51141,0.489224,0.484698,0.509036,0.489855,0.510877,0.529153,0.504341,0.625,0.489796,0.6,0.68,0.333333,0.539683,0.539474,1,0.690722,0.578125,152,49,20,50,3,63,76,1,194,64,41,41,41,41,41,41,41,41,41,35,Team2
0.482865,0.488523,0.504084,0.517475,0.483625,0.504341,0.503818,0.493698,0.489855,0.472718,0.625,0.425,0.571429,0.59434,0.540541,0.545852,0.542857,0.75,0.52,1,8,40,35,106,37,229,35,28,125,3,35,41,29,35,41,29,35,41,41,35,Team2
0.502407,0.504341,0.501402,0.528162,0.500455,0.514608,0.567365,0.497608,0.482437,0.518457,0.6,0.621212,0,0.571429,0.52381,0.555556,0.586667,0.56,0.516129,0.606061,5,132,2,245,21,9,75,25,31,33,41,41,41,35,35,29,41,35,41,41,Team2
0.500345,0.482437,0.501788,0.471665,0.497608,0.567365,0.458762,0.503818,0.51141,0.508782,0.428571,0.516129,0.478261,0.630952,0.6875,0.586667,0.536842,0.647059,0.625,0.6875,14,31,46,84,16,75,95,17,8,32,41,41,41,41,41,41,41,35,41,41,Team2
0.491436,0.47493,0.529153,0.504341,0.482865,0.507339,0.517475,0.529738,0.503818,0.512191,0.461538,0.586957,0.528958,0.5,0.75,0.68,0.64,0.545455,0.647059,0.714286,13,46,259,84,8,25,50,33,17,7,29,35,35,41,35,35,41,41,35,41,Team2
0.482437,0.529738,0.517475,0.504341,0.424597,0.505888,0.529153,0.503818,0.483559,0.515663,0.516129,0.411765,0.521739,0.664063,0.535211,0.555556,0.528958,0.607843,0.513514,0.592593,31,17,161,128,71,27,259,51,37,54,41,35,29,29,28,35,35,41,35,35,Team2
0.482437,0.508079,0.503818,0.504341,0.444348,0.501423,0.505284,0.459141,0.501402,0.519694,0.516129,0.613402,0.636364,0.561538,1,0.612245,0.285714,0.25,0.375,0.646018,31,194,33,130,4,49,7,4,8,113,41,41,35,35,35,41,41,29,29,35,Team1
0.504084,0.471665,0.567365,0.507233,0.459141,0.513992,0.508079,0.503686,0.519313,0.495307,0,0.532787,0,0.584314,0.25,1,0.613402,0.598131,0.589744,0.588235,1,122,1,255,4,1,194,214,39,17,29,41,29,41,29,41,41,41,35,41,Team2
0.508782,0.424597,0.451178,0.504341,0.482437,0.500215,0.499544,0.501788,0.500455,0.482865,0.553191,0.649123,1,0.527027,0.570175,0.4,0.5,0.5,0.528455,0.444444,47,57,1,74,114,5,28,40,123,9,41,41,41,29,41,41,35,35,41,41,Team1
