@relation clean_lk_2005_0-10

@attribute Champ1WR numeric
@attribute Champ2WR numeric
@attribute Champ3WR numeric
@attribute Champ4WR numeric
@attribute Champ5WR numeric
@attribute Champ6WR numeric
@attribute Champ7WR numeric
@attribute Champ8WR numeric
@attribute Champ9WR numeric
@attribute Champ10WR numeric
@attribute PlayerChamp1WR numeric
@attribute PlayerChamp2WR numeric
@attribute PlayerChamp3WR numeric
@attribute PlayerChamp4WR numeric
@attribute PlayerChamp5WR numeric
@attribute PlayerChamp6WR numeric
@attribute PlayerChamp7WR numeric
@attribute PlayerChamp8WR numeric
@attribute PlayerChamp9WR numeric
@attribute PlayerChamp10WR numeric
@attribute Player1ChampTimes numeric
@attribute Player2ChampTimes numeric
@attribute Player3ChampTimes numeric
@attribute Player4ChampTimes numeric
@attribute Player5ChampTimes numeric
@attribute Player6ChampTimes numeric
@attribute Player7ChampTimes numeric
@attribute Player8ChampTimes numeric
@attribute Player9ChampTimes numeric
@attribute Player10ChampTimes numeric
@attribute Player1Ranking numeric
@attribute Player2Ranking numeric
@attribute Player3Ranking numeric
@attribute Player4Ranking numeric
@attribute Player5Ranking numeric
@attribute Player6Ranking numeric
@attribute Player7Ranking numeric
@attribute Player8Ranking numeric
@attribute Player9Ranking numeric
@attribute Player10Ranking numeric
@attribute Winner {Team2,Team1}

@data
0.494553,0.493698,0.51141,0.488523,0.501402,0.517475,0.507339,0.515663,0.503818,0.489224,0.6,0.568182,0.25,0.5,0.65,0.615385,0.577778,0.592357,0.657534,0.5,30,44,4,4,120,91,90,157,73,2,41,41,35,41,41,41,41,41,41,41,Team2
0.489855,0.489224,0.515117,0.517475,0.504341,0.501788,0.503818,0.515663,0.482437,0.498311,0.5,0.666667,0.633987,0.5,0.454545,0.5,0.475,0.592357,0.5,0.54902,6,15,153,22,22,6,40,157,22,51,41,35,41,35,41,28,35,41,41,35,Team1
0.51141,0.494553,0.482437,0.497346,0.458762,0.529738,0.513992,0.489224,0.499544,0.489855,0.5,0.37931,0.6,0.5,0.53125,0.634921,0.727273,0.777778,0.508475,0.529412,48,29,75,34,96,63,11,9,59,68,41,41,41,35,41,41,41,35,35,41,Team2
0.515117,0.497346,0.503818,0.515663,0.517475,0.545204,0.512857,0.489855,0.482865,0.483625,0.633987,0.588083,0.4375,0.592357,0.666667,0.666667,0.611111,0.6,0.428571,0.423077,153,386,16,157,12,3,18,10,14,26,41,41,41,41,41,41,35,35,41,41,Team1
0.483625,0.499544,0.504341,0.528162,0.489224,0.46727,0.503818,0.515663,0.517475,0.501788,0.5,0.425,0.552239,0.703704,0.318182,0.6,0.72,0.592357,0.632653,0.585586,32,40,268,27,22,10,25,157,98,111,41,41,41,41,35,41,41,41,41,35,Team2
0.501402,0.504341,0.482865,0.47493,0.494553,0.470806,0.499544,0.501788,0.52161,0.519313,0.641026,0.579545,0.55,0.333333,0.6,0.583333,0.475,0.454545,0.5,0.333333,39,176,20,3,30,12,40,11,18,9,41,41,35,41,41,41,35,35,41,41,Team1
0.493698,0.489855,0.501788,0.458762,0.528813,0.483559,0.51141,0.501402,0.494553,0.497346,0.573333,0.5,0.518987,0.435897,0.536364,0.5,0.75,0.641026,0.5,0.681319,75,6,79,39,110,2,16,39,8,182,41,35,35,41,41,41,41,41,41,41,Team2
0.51141,0.497346,0.500355,0.52161,0.503686,0.517475,0.504341,0.486561,0.482437,0.485893,0.6,0.703704,0.538462,0.5,0.640227,0.428571,0.514851,0.5,0.484277,0,10,54,26,8,353,7,101,10,159,3,35,41,41,41,41,29,35,41,41,41,Team1
0.483625,0.471665,0.505888,0.500215,0.488523,0.464029,0.504375,0.504341,0.510211,0.482558,0.566667,0.5,0.566667,0.491525,0.572464,0.333333,0.661538,0.6,0.538462,0.539474,30,62,30,59,138,3,65,10,26,76,41,41,41,41,41,35,41,41,35,41,Team1
0.478395,0.42592,0.51141,0.459141,0.498311,0.500345,0.517475,0.501788,0.489855,0.482437,0.476923,0.75,0.75,0.636364,0.512821,0.363636,0.666667,0,0.5,0.596491,65,4,4,22,39,11,12,1,16,171,29,35,41,41,41,35,41,41,41,41,Team1
0.508079,0.478395,0.529153,0.515663,0.513564,0.499544,0.503818,0.482437,0.42592,0.51141,0,0.615385,0.554545,0.491525,0.833333,0.5,0.555556,0.596491,0.555556,0.484848,1,26,330,118,6,2,45,171,18,33,41,35,29,28,35,35,41,41,29,35,Team2
0.52161,0.508782,0.504341,0.512191,0.529738,0.451178,0.507233,0.508079,0.517475,0.507339,0.425926,0.466667,0.479167,0.565217,0.5625,0.833333,0.536913,0.54717,0.494253,0.586957,54,15,48,23,16,6,149,53,87,138,28,28,28,41,28,35,29,28,29,35,Team2
0.503686,0.505284,0.517475,0.497346,0.493698,0.482558,0.42592,0.497608,0.508782,0.513564,0.58042,0.666667,0.607407,0.548117,0.8,0.541667,0.532663,0.45,0.833333,0,286,3,135,239,5,24,597,20,18,1,35,41,35,35,35,41,35,29,35,41,Team1
0.503818,0.42592,0.529738,0.503686,0.501423,0.501788,0.494553,0.513564,0.465262,0.517475,0.695652,0.352941,0.568792,0.615142,0.5,0.25,1,0.769231,0.527778,0.633333,23,17,596,634,16,4,4,13,36,90,35,41,41,41,29,35,35,41,35,41,Team2
0.42592,0.489855,0.510877,0.501402,0.487073,0.508782,0.482865,0.502407,0.529738,0.497346,0.642857,0.5625,0.666667,0.735294,0.333333,0,0.428571,0.493506,0.568792,0.703704,28,16,3,34,15,1,14,77,596,54,35,41,41,41,41,41,41,41,41,41,Team1
0.482865,0.502407,0.497608,0.517475,0.504341,0.512857,0.470806,0.532981,0.478395,0.534171,0.5,0.571429,0.54321,0.52,0.571429,0.75,0.633333,0.4375,0.584337,0.56,2,28,81,25,182,16,30,16,166,50,35,41,35,35,41,35,41,35,35,35,Team2
0.500345,0.489855,0.507339,0.517475,0.489224,0.505284,0.518457,0.433356,0.495307,0.470806,0.559524,0.45,0.526316,0.54902,0.333333,0.632184,0.710145,0.5,0.727273,0.633333,84,40,190,102,3,87,138,2,33,30,41,35,35,41,41,35,35,41,41,41,Team2
0.510211,0.529738,0.504341,0.503686,0.424597,0.500455,0.451178,0.482865,0.499544,0.507339,0.538462,0,0.571429,0.640227,0.333333,0.576271,0.48,0.7,0.478261,0.611111,26,3,182,353,6,118,25,50,23,54,35,41,41,41,41,35,41,41,41,41,Team2
0.508782,0.515663,0.482437,0.499544,0.503818,0.52161,0.497346,0.493698,0.517475,0.497608,0.544118,0.6,0.583333,0.5,0.533333,0.5,0.681319,0.498099,0.594595,0.619835,68,5,36,24,75,2,182,263,37,121,41,35,41,41,35,41,41,41,41,41,Team1
0.517475,0.504341,0.515663,0.494597,0.505888,0.534171,0.49935,0.458762,0.489224,0.501788,0.611111,0.7,0.777778,0.55082,0.552174,0.5,0.518072,0.504854,0.5,0.375,54,20,9,305,690,2,83,103,2,16,35,35,41,35,35,41,29,35,35,35,Team1
0.501788,0.502407,0.470806,0.498311,0.500215,0.501423,0.494553,0.496176,0.489224,0.489855,0.616667,0.384615,0.633333,0.462963,0.583333,0.470588,0.611111,0.603239,0.52,0.423077,60,26,30,54,12,34,18,247,25,26,41,35,41,35,35,41,41,35,41,35,Team2
0.508782,0.488523,0.503686,0.501221,0.489224,0.504341,0.482437,0.517475,0.424597,0.529738,0.575758,0.580645,0.669565,0.60274,0.5,0.72449,0.545455,0.509804,0.423077,0.533333,33,31,115,73,18,98,11,51,52,150,41,41,25,35,41,41,41,41,35,41,Team2
0.499544,0.519313,0.493698,0.503686,0.520383,0.508782,0.504341,0.500215,0.503818,0.505888,0.703704,0.777778,0.512821,0.587179,0.5625,0.37037,0.4,0.611111,0.535032,0.25,27,9,39,390,64,27,5,72,157,4,35,41,41,41,41,35,41,35,41,41,Team1
0.519489,0.518457,0.512191,0.514608,0.505284,0.489855,0.470806,0.466737,0.504341,0.517475,0.44186,0.458333,0.5,0.466667,0.25,0.423077,0.633333,0.666667,0.54386,0.6875,43,24,44,15,4,26,30,12,114,16,35,41,35,35,41,35,41,35,35,35,Team2
0.504341,0.498311,0.515663,0.482437,0.508079,0.489855,0.517475,0.489224,0.534171,0.488523,0.54386,0.75,0.594737,0.546667,1,0.557377,0.75,0.55,0.638298,0.666667,114,8,190,75,2,61,4,20,47,6,35,35,35,41,41,35,35,41,35,41,Team1
0.451178,0.499544,0.508782,0.489224,0.518457,0.504341,0.517475,0.52161,0.50701,0.482437,0.588235,0.444444,0.544118,0.606061,0.555556,0.497143,0.333333,0.529412,1,0.583333,17,9,68,33,288,175,3,17,4,36,35,35,41,41,35,35,41,35,35,41,Team2
0.507339,0.499544,0.51141,0.472718,0.466737,0.497346,0.517475,0.529738,0.493698,0.503818,0.531915,0.296296,0.576923,0.634286,0.666667,0.333333,0.55914,1,0.464286,0.612903,141,27,52,175,12,6,93,2,28,62,35,41,35,35,35,35,41,35,35,35,Team2
0.52161,0.501788,0.515663,0.517475,0.482437,0.504341,0.499544,0.505284,0.503686,0.500455,0.733333,0.434783,0.633333,0.692308,0.6,0.579545,0.296296,0.708333,0.640227,0.571429,30,23,90,13,75,176,27,48,353,7,41,41,41,41,41,41,41,41,41,41,Team1
0.519313,0.510211,0.52161,0.493698,0.504341,0.495307,0.51141,0.518457,0.507233,0.502407,0.543478,0.571429,0.529412,1,0.617647,0.52,0.588652,0.710145,0.580838,0.597222,46,42,17,2,34,25,141,138,334,72,25,41,35,35,41,35,35,35,35,41,Team1
0.489855,0.499544,0.483625,0.493698,0.497346,0.499544,0.503818,0.519313,0.510877,0.501788,0.5,0.392857,0.6,0.464286,0.53125,0.296296,0.25,0.75,0.538462,0.618257,16,28,5,28,32,27,4,8,13,241,41,41,35,35,41,41,35,41,41,35,Team2
0.501402,0.51141,0.494553,0.489224,0.497346,0.489855,0.499544,0.522375,0.508079,0.488523,0.581395,0.666667,0.6,0.8,0.527778,0.285714,0.2,0.5,0.582803,0.580645,86,3,25,5,36,7,15,2,314,31,35,35,41,35,35,41,41,35,35,41,Team1
0.512546,0.458762,0.504341,0.51141,0.508079,0.497608,0.500355,0.507339,0.520383,0.503818,0.527066,0.592593,0.53012,0.484848,0.447368,0.575,0.556701,0.541667,0.588235,0.468085,702,54,83,33,38,40,97,48,34,47,35,35,29,35,35,35,35,35,35,41,Team2
0.482865,0.501402,0.504341,0.424597,0.489855,0.507339,0.483625,0.444348,0.512191,0.49935,0.368421,0.466667,0.545455,0.491379,0.611111,0.34375,0.54902,0.529412,0.323529,0.75,19,15,187,116,36,32,51,17,34,4,35,35,41,41,41,41,41,41,41,41,Team2
0.494553,0.504341,0.501402,0.489855,0.503818,0.501788,0.508782,0.482437,0.502407,0.50701,0.636364,0.5,0.551724,0.531646,0.468085,0.52381,0.315789,0.6,0.358974,0.6875,11,2,29,79,47,21,19,75,39,16,35,35,41,41,41,41,35,41,41,35,Team1
0.504341,0.499544,0.503686,0.489855,0.503818,0.498311,0.51141,0.482437,0.478395,0.507339,0.611111,0.296296,0.615142,0.564103,0.545455,0.578947,1,0.555556,0.584337,0.578313,18,27,634,117,11,57,2,36,166,83,41,41,41,35,41,41,35,41,35,41,Team2
0.508782,0.504341,0.49935,0.518457,0.510877,0.507339,0.529738,0.499544,0.424597,0.534171,0.4375,0.529412,0.547009,0.5,0.487805,0.7,0.51,0.375,0.5,0.666667,16,51,117,16,41,30,100,8,28,51,41,41,35,41,41,41,35,41,41,41,Team2
0.494553,0.42592,0.529738,0.499544,0.493698,0.482437,0.489224,0.517475,0.52161,0.489855,1,0.545455,0.51,0.615385,0.538462,0.56,0.5,0.571429,0.4,0.484848,2,11,100,13,26,175,8,28,10,33,41,41,35,41,41,41,35,41,41,41,Team1
0.519313,0.497346,0.52161,0.489224,0.508782,0.471665,0.502407,0.482437,0.512191,0.489855,0.678571,0.585366,0.333333,0.55,0.333333,0.482759,0.576471,0.56,0.833333,0.6,28,41,6,20,6,203,170,175,12,5,41,41,35,41,35,41,41,41,35,35,Team2
0.485893,0.505284,0.504341,0.499544,0.424597,0.501788,0.517475,0.508782,0.501221,0.482437,0.535714,0.583333,0.579545,0.296296,0.583333,0.631579,0.530612,0.657895,1,0.617284,28,36,176,27,24,19,49,38,2,81,41,35,41,41,41,41,41,41,41,41,Team2
0.489855,0.501423,0.534171,0.482437,0.504341,0.497608,0.508782,0.49711,0.507339,0.494553,0.4375,0.635593,0.56,0.617284,0.6,0.541667,0.587302,0,0.34375,0.6,16,118,50,81,35,48,63,1,32,25,41,41,35,41,35,35,35,35,41,41,Team1
0.529738,0.534171,0.503686,0.501788,0.458762,0.508782,0.489855,0.520383,0.424597,0.489224,0.55,0.485294,0.640227,0.538462,0.5,0.657895,0.54386,0.5625,0.491379,0.516129,40,68,353,26,2,38,57,64,116,31,41,41,41,35,41,41,35,41,41,35,Team1
0.501788,0.489855,0.494553,0.517475,0.52161,0.498311,0.42592,0.529738,0.482437,0.489224,0.571429,0.613636,0.1,0.333333,0.677419,0.535714,0.2,0.55,0.56,0.575758,91,44,10,9,31,28,5,40,175,33,41,41,41,41,41,41,35,41,41,41,Team2
0.529738,0.507339,0.512191,0.499544,0.508079,0.500455,0.497346,0.499544,0.520383,0.489855,0.51,0.565217,0.5,0.296296,0.727273,0.580645,0.585366,0.526316,0.5625,0.564103,100,23,8,27,11,31,41,19,64,117,35,35,41,41,35,41,41,35,41,35,Team2
0.482865,0.508782,0.499544,0.500215,0.501788,0.488523,0.513564,0.482437,0.517475,0.500455,0.615385,0.490566,0.454545,0.5,0.428571,0.545455,0.733333,0.484277,0.615385,0.539683,13,53,33,8,14,11,15,159,91,126,35,41,35,41,41,35,35,41,41,41,Team2
0.489224,0.529153,0.501788,0.489855,0.500455,0.499544,0.508079,0.482437,0.483559,0.504341,0.628571,0.25,0.444444,0.529412,0.6,0.571429,0.758621,0.56,0.523077,0.6,35,4,27,85,5,28,29,175,65,35,35,41,35,41,41,41,41,41,41,35,Team2
0.505284,0.485893,0.501788,0.482558,0.517475,0.532981,0.510211,0.504341,0.52161,0.489224,0.62963,0.535714,0.434783,0.625,0.54902,1,0.538462,0.5,0.6,0.533333,54,28,23,48,102,1,26,46,5,45,41,41,41,41,41,41,35,41,41,41,Team2
0.482558,0.567365,0.497608,0.482437,0.517475,0.51141,0.49711,0.500455,0.42592,0.501402,0.571429,0.542857,0.294118,0.715686,0.6,0.543307,0.8,0.583333,1,0.533333,35,35,17,102,10,127,5,24,2,15,41,41,41,41,41,35,41,23,35,41,Team2
0.515663,0.503818,0.517475,0.510877,0.42592,0.489855,0.52161,0.508079,0.488523,0.508782,0.633333,0.545455,0.6,0,0.5,0.55814,0.666667,0.589286,0.6875,0.644444,90,11,85,1,2,43,18,112,48,135,41,41,35,35,35,41,41,41,41,35,Team2
0.501402,0.482437,0.489855,0.567365,0.482558,0.489224,0.482865,0.501423,0.497346,0.529738,0.551724,0.6,0.55814,0.777778,0.571429,0.533333,0.625,0.507463,0.5,0.55102,29,75,43,9,35,45,24,67,14,49,41,41,41,41,41,41,41,35,41,41,Team1
0.507339,0.534171,0.510211,0.482865,0.519313,0.512191,0.488523,0.499179,0.498311,0.500345,0.625,0.5,0.535714,0.5,0.75,0.535714,0.52381,0.636364,0.533333,0.541667,16,12,28,2,8,28,21,11,60,72,35,41,41,41,41,41,35,35,41,35,Team2
0.456584,0.482437,0.529738,0.501402,0.504341,0.489224,0.47493,0.488523,0.52161,0.471665,1,0.537037,0.543478,0.666667,0.571429,0.533333,0.65,0,0.5,0.477273,1,54,46,3,182,45,20,3,8,44,41,41,35,35,41,41,35,35,41,41,Team1
0.465062,0.500455,0.504084,0.489224,0.518457,0.52161,0.46727,0.488523,0.451178,0.499544,0.142857,0.681818,0.591304,0.533333,0,0.7,0.625,0.580645,0.666667,0.666667,7,22,115,45,3,20,16,31,3,3,35,35,35,41,35,35,35,41,35,35,Team2
0.519313,0.42592,0.508079,0.458762,0.483559,0.483625,0.529153,0.502407,0.512191,0.504084,0.603448,0.75,0.571429,0.469136,0.4,0.8,0.692308,0.666667,0.525,0.625,232,4,7,81,30,5,13,48,40,24,41,29,35,41,41,35,35,41,35,41,Team2
0.515663,0.517475,0.482865,0.500345,0.42592,0.501788,0.498311,0.464029,0.500455,0.508327,0.55102,0.52,0.7,0.541667,0.5,0.585366,0.6,0,0.638889,0.666667,49,25,50,72,2,123,5,1,36,3,35,35,41,35,35,41,35,35,35,35,Team1
0.482865,0.52161,0.497346,0.508782,0.515663,0.489224,0.493698,0.520383,0.508079,0.501402,0.5,0.875,0.576271,0.714286,0.736842,0.657143,0.528302,0.607143,0.625,0.5,2,8,59,7,19,35,53,112,208,22,35,41,41,41,35,35,41,35,35,35,Team1
0.479103,0.493698,0.471665,0.489224,0.482865,0.545204,0.489855,0.503818,0.508782,0.499544,0.5,0.528302,0.539683,0.5,0.568182,0.666667,0.550813,0.553191,0.576923,0.565217,6,53,126,18,44,6,492,47,52,23,35,41,41,41,35,35,35,41,41,41,Team1
0.489855,0.534171,0.458762,0.488523,0.493698,0.512857,0.529738,0.508782,0.52161,0.504341,0.541667,0.545455,0.606557,0.5125,0.527778,0.5,0.533333,0.2,0.44,0.622222,24,11,61,80,36,4,150,5,25,45,35,35,41,35,35,41,41,35,41,29,Team1
0.514608,0.504341,0.512857,0.529738,0.493698,0.499544,0.451178,0.522375,0.489224,0.509036,0.711111,0.622222,0.5,0.533333,0.573333,0.722222,0.756757,0.560847,0.533333,0.575949,45,45,4,150,75,18,37,189,45,158,41,29,41,41,41,35,35,35,41,41,Team1
0.489224,0.499544,0.52161,0.504341,0.500215,0.510877,0.471665,0.497346,0.482865,0.529738,0.65,0.416667,0.555556,0.363636,0.605096,0.666667,0.548387,0.548571,0.5,0.685714,20,60,9,22,157,6,31,175,8,70,35,35,23,35,41,41,41,35,35,35,Team2
0.508782,0.501788,0.47493,0.503818,0.505888,0.482865,0.488523,0.487073,0.508079,0.499544,0.4,0.484848,0.625,0.545455,0.648889,0.444444,0.235294,0.619048,0.5625,0.526316,15,66,16,11,225,27,17,21,64,19,29,29,41,41,35,35,35,41,41,35,Team1
0.500455,0.489224,0.499544,0.42592,0.444348,0.534171,0.505888,0.518457,0.489855,0.501788,0.622951,0.555556,0.3,0.545455,0.538462,0.470588,0.648889,0.333333,0.489899,0.666667,61,36,20,11,39,17,225,6,198,3,35,35,35,41,35,41,35,35,41,41,Team2
0.504341,0.493698,0.534171,0.489855,0.529153,0.499544,0.451178,0.503686,0.508079,0.507339,0.763158,0.528302,0.592593,0.530769,0.459459,0.425,0.5,0.548673,0.589286,0.598985,38,53,27,130,37,40,32,113,112,394,35,41,35,41,41,41,41,29,41,41,Team2
0.458762,0.501788,0.494553,0.482437,0.529738,0.451178,0.466341,0.504341,0.478395,0.499544,0.435897,0.542056,0.6,0.594595,0.75,0.5,0.623377,0.428571,0.584337,0.5,39,107,30,37,4,32,77,28,166,24,41,41,41,41,41,41,35,41,35,41,Team1
0.484698,0.504341,0.489855,0.482437,0.508782,0.483559,0.498311,0.488523,0.51141,0.508079,0.692308,0.570796,0.8,0.528736,0.681319,0,0.416667,0.486486,0.576923,0.625,13,226,5,87,91,1,12,37,52,208,41,41,35,35,29,41,41,41,35,35,Team1
0.504341,0.503686,0.498311,0.489224,0.505284,0.489855,0.497608,0.517475,0.482437,0.501788,0.619048,0.5,0.346154,0.652174,0.546875,0.8,0.637931,0.544554,0.555556,0.541176,84,2,26,23,64,10,116,101,36,85,35,35,41,41,41,35,35,29,41,41,Team2
0.499179,0.494553,0.501788,0.508782,0.503818,0.46727,0.489224,0.504341,0.498311,0.529738,0.333333,0.6,0.542056,0.542857,0.535032,0.703704,0.657534,0.714286,0.542857,0.533333,3,15,107,35,157,27,73,42,35,150,35,35,41,41,41,41,41,41,35,41,Team2
0.489855,0.489224,0.497346,0.517475,0.503686,0.508782,0.42592,0.487073,0.534171,0.482865,0.533333,0.555556,0.333333,0.571429,0.428571,0.542857,0.5625,0.57377,0.5,0.568182,75,27,3,28,14,35,16,183,12,44,35,35,35,41,41,41,41,35,35,35,Team2
0.55101,0.567365,0.482437,0.517475,0.500455,0.488523,0.501402,0.545204,0.509036,0.489855,0.7,0.55,0.548387,0.571429,0.586207,0.5,0.605263,0,0.712,0.411765,20,20,31,7,29,14,38,2,125,17,35,41,41,35,41,41,41,41,41,35,Team1
0.500455,0.508782,0.504341,0.483559,0.489855,0.469513,0.451178,0.534171,0.567365,0.499544,0.285714,0.691176,0.604878,0.4,0.613636,0.529412,0.565217,0.6,0.55,0.478261,7,68,205,30,44,17,46,20,20,23,35,35,41,41,41,41,41,41,41,41,Team2
0.503818,0.507339,0.512191,0.451178,0.517475,0.504341,0.498311,0.493698,0.489855,0.508079,0.615385,0.674419,0.554217,0,0.75,0.557604,0.615385,0.428571,1,0.377049,13,43,83,1,12,217,39,7,1,61,35,35,35,35,35,29,35,35,35,41,Team2
0.504341,0.489224,0.465262,0.517475,0.497608,0.501402,0.488523,0.529738,0.52161,0.493698,0.580838,0.454545,0,0.461538,0.65,0.66,0.533333,0.535865,0.333333,0.590909,167,11,1,13,20,50,120,237,3,66,35,35,35,35,35,35,29,41,35,35,Team2
0.505284,0.519313,0.529153,0.489224,0.503686,0.513564,0.482558,0.499544,0.504375,0.512546,1,0.75,0.637931,0.555556,0.640227,0,0.477778,0.2,0.394737,0.527066,2,8,116,27,353,2,90,15,38,702,41,41,41,41,41,41,41,41,41,35,Team1
0.501402,0.534171,0.501221,0.50543,0.489224,0.51141,0.482865,0.504341,0.517475,0.503686,0.641026,0.485294,0,0.517241,0.655172,0.580645,1,0.547619,0.5,0.591743,39,68,1,29,29,31,1,42,8,218,41,41,41,41,41,41,35,41,41,41,Team2
0.499179,0.521691,0.490155,0.520383,0.482437,0.504341,0.534171,0.494553,0.529738,0.510211,0.916667,0.560976,0.333333,0.625,0.6,0.571429,0.485294,0.37931,0.457944,0.444444,12,41,15,8,75,182,68,29,107,9,41,35,41,35,41,41,41,41,41,29,Team1
0.497346,0.501402,0.489855,0.508079,0.522375,0.513564,0.534171,0.482437,0.508782,0.501788,0.52,0.714286,0.549696,0.377049,0.508333,0.615385,0.642857,0.555556,0.644444,0.591928,50,21,493,61,120,13,14,36,135,223,35,41,35,41,35,41,35,41,35,35,Team1
0.499544,0.512191,0.495307,0.489855,0.534171,0.508327,0.508782,0.482865,0.567365,0.503818,0.526316,0.619048,0.402299,0.411765,0.485294,0,0.588235,0.4,0.621212,0.561224,19,21,87,17,68,1,17,15,66,98,35,41,35,35,41,41,41,41,41,35,Team1
0.466341,0.501788,0.508782,0.489855,0.482865,0.478395,0.517475,0.482437,0.504341,0.529738,0.5,0.5,0.587302,0.537594,0.444444,0.525,0.647059,0.544118,0.627119,0.535865,10,14,63,266,9,40,17,68,59,237,35,41,35,41,41,35,29,41,41,41,Team1
0.451178,0.470806,0.458762,0.507339,0.500455,0.488523,0.489855,0.508782,0.519694,0.482865,0.511111,0.507576,0.333333,0.521739,0.321429,0.580645,0.537594,0.333333,1,0.533333,45,132,6,46,28,31,266,3,1,15,29,41,41,29,41,41,41,41,35,35,Team2
0.489855,0.470806,0.520383,0.497608,0.501402,0.451178,0.489224,0.508079,0.512191,0.499544,0.529412,0.507576,0.5625,0.639344,0.541667,0.545455,0.5,0.377049,0.5,0.5,85,132,64,122,48,11,42,61,70,24,41,41,41,41,35,35,35,41,35,41,Team1
0.507339,0.51141,0.482865,0.498311,0.500455,0.503818,0.529738,0.488523,0.507233,0.501423,0.679245,0.553659,0,0.363636,0.576271,0.657534,0.535865,0.366667,0.580838,0.527273,53,820,3,22,118,73,237,30,334,55,41,41,35,41,35,41,41,35,35,41,Team2
